Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,Source
,RT @Sharanyashettyy: We saw what the did to Bharat Biotech founder #KrishnaEla now we hear from @adarpoonawalla himself what he has gone th…,2021-05-01 11:16:58,1388452382720151559,Gandhi_RKK,,Wherever I want to be,True,25,0,en,Twitter Web App
,"RT @HitpalBatth8: Modi Regime Is Responsible For All The Chaos In India

#AndhBhakt #ResignPMmodi
#ModiKaVaccineJumla
#Vaccine_enga_da_dei…",2021-05-01 11:16:58,1388452382254665735,ajayattriattri1,,,False,305,0,en,Twitter Web App
,"RT @spectatorindex: COVID-19 vaccine doses given per 100 people.

Israel: 121
UAE: 106
Chile: 76
UK: 70
US: 70
Canada: 34
Spain: 34
Germany…",2021-05-01 11:16:58,1388452381336248320,klkaz,,,False,250,0,en,Tweetbot for iΟS
,"RT @WHCOS: If you need to find a place to get the COVID vaccine, just text your zipcode to 438829.  You'll get locations near you where you…",2021-05-01 11:16:58,1388452381189419013,pattysmattyvt,,"Burlington, VT",True,9640,0,en,Twitter for Android
,RT @SenHughesOffice: .@PriscillaMpasi encourages everyone to get the #COVID19 vaccine. Today @SenatorHughes &amp; @thesherylralph have 5 FREE v…,2021-05-01 11:16:58,1388452381185265666,ULPhilly,,"Philadelphia, PA",True,1,0,en,Twitter for Android
,"RT @Actor_Siddharth: Please avoid overcrowding in vaccine centers. Protect yourself and those around you. Register for the vaccine, and I h…",2021-05-01 11:16:58,1388452380820217859,ashokpravin10,,,False,1193,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:58,1388452380417552389,luhar_priyanshi,,,False,3737,0,en,Twitter for Android
,@mattfrei  why aren't you talking about the #Indian ppl that are chasing the testing and vaccine teams out of their villages?,2021-05-01 11:16:58,1388452380367278086,soozy_b,,,True,0,0,en,Twitter for Android
,RT @drthomasisaac: India’s Covid fiasco is not merely a case of extraordinary bungling and incompetency but also of cronyism. Turning away…,2021-05-01 11:16:57,1388452378718793732,KRLenin1,,,True,834,0,en,Twitter Web App
,"RT @pookleblinky: It's so fucking weird that like 60 years ago scientists were able to make a vaccine for measles, say ""it'll stop measles…",2021-05-01 11:16:57,1388452378349817858,cinnabunzuku,,19 years : INFJ : Libra ,False,5954,0,en,Twitter for iPhone
,"RT @Lesbiologist: The vaccine experience is basically ""This edible ain't shit"" and then passing out for at least five hours.",2021-05-01 11:16:57,1388452377678815232,girlbossrising,,"Washington, DC",True,1835,0,en,Twitter for iPhone
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:16:57,1388452376772714496,rmalhotra91,,"New Delhi, India",False,184,0,en,Twitter Web App
,"RT @TheEconomist: ""Vaccine passports discriminate against people who have no control over the ability to get inoculated,"" argues @clarewenh…",2021-05-01 11:16:57,1388452376269443072,nicoleta_pintea,,Bucharest,False,34,0,en,Twitter Web App
,"@CHARLES32023092 @junkie_for_news @sumanthraman @jacindaardern Turmeric is Ayurveda, Cow piss has patent registered… https://t.co/CnWTe4ZWfE",2021-05-01 11:16:57,1388452375623397379,Big_monkee,,,False,0,0,en,Twitter for iPhone
,"RT @akshayalladi: I don’t blame any single entity for the Poonawalla episode- Union, states, Opposition, judiciary etc. All I can say is, i…",2021-05-01 11:16:57,1388452375220785160,MaheshGurme,,Latur,True,134,0,en,Twitter for Android
,RT @go4avinash: First Vaccine of Polio was developed in 1955. Oral polio vaccine (OPV) was developed by 1961. The Pulse Polio Immunization…,2021-05-01 11:16:56,1388452374071578625,Soumya51747008,,"Karnataka, India",False,1553,0,en,Twitter for Android
,RT @IrexitFreedom: Vaccine passports do NOT give you rights or freedoms. They curtail rights you already have and identify people to discri…,2021-05-01 11:16:56,1388452373597728769,Anti_Globalist_,,,False,9,0,en,Twitter for iPad
,RT @DGHisham: Tempahan untuk vaksin ASTRA ZENECA akan di buka esok 2hb May 2021. Tempahan adalah berdasarkan  “first-come first served basi…,2021-05-01 11:16:56,1388452373547261953,zeemashah,,,True,1165,0,en,Twitter for iPhone
,"@patriottakes Send their vaccine to India, where it will be appreciated.",2021-05-01 11:16:56,1388452373044072450,AstroFrench7,,,False,0,0,en,Twitter for Android
,"RT @Sai_swaroopa: As recently as April 15, we had crap articles like ""10 reasons I won't take the vaccine"" doing rounds! 

Guys, you have t…",2021-05-01 11:16:56,1388452372230283269,cv_janu,,"Chennai, India",False,13,0,en,Twitter for Android
,RT @HandsomeWoman69: Planning my post-vaccine European road trip. https://t.co/bEq4DeLyVW,2021-05-01 11:16:56,1388452371848736775,LionelStressi,,,True,1307,0,en,Twitter for iPhone
,RT @MikeLoychik: Vaccine passports are one of the biggest threats to liberty in America today.,2021-05-01 11:16:56,1388452371269890049,CherieNadro,,"New Jersey, USA",True,150,0,en,Twitter for Android
,@TediBalla @Patriot_Analyst @RadhakrishnanMW UK funded the operation Warp-SPEED and had minimal doses exported by U… https://t.co/upasgvphf3,2021-05-01 11:16:55,1388452370120597505,Virgo_tired,,,False,0,0,en,Twitter Web App
,"RT @spectatorindex: COVID-19 vaccine doses given per 100 people.

Israel: 121
UAE: 106
Chile: 76
UK: 70
US: 70
Canada: 34
Spain: 34
Germany…",2021-05-01 11:16:55,1388452369650700292,pinneng,,Underwater Indonesia,True,250,0,en,Twitter for iPhone
,"RT @jitengajaria: Vasooli 2.0?

Other states procured vaccines early.
Maharashtra CM woke up late.
He called Adar Poonawala.
Adar Poonawala…",2021-05-01 11:16:55,1388452369214558210,VishalKDeshmukh,,"Maharashtra, India",False,169,0,en,Twitter for Android
,"RT @Actor_Siddharth: I have vaccinated my elderly parents. They are my life. I trust the vaccine. You should too.

Please don't be afraid a…",2021-05-01 11:16:55,1388452368598151168,morpheus_1,,Keralam,False,2500,0,en,Twitter for Android
,"RT @Lesbiologist: The vaccine experience is basically ""This edible ain't shit"" and then passing out for at least five hours.",2021-05-01 11:16:55,1388452368199585799,tanniecore,,22 • she/her ,False,1835,0,en,Twitter for Android
,"RT @sputnikvaccine: First batch of #SputnikV vaccine arrives in Hyderabad, India! That's the same day the country starts mass COVID vaccina…",2021-05-01 11:16:55,1388452367834615812,itherocky,,"Mumbai,India",True,450,0,en,Twitter for Android
,RT @NKudashev: Happy to share that the first batch of the #SputnikV vaccine delivered in Hyderabad! As #RussiaIndia continue dedicated join…,2021-05-01 11:16:54,1388452366303723521,2020SKM_,,,False,50,0,en,Twitter Web App
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:16:54,1388452365993353218,anuyayi95,,भारत,False,184,0,en,Twitter Web App
,"RT @harshmadhusudan: Dear @adarpoonawalla I request you to come back and co-lead our vaccine drive.

We thank you and we want you to crank…",2021-05-01 11:16:54,1388452365993332738,Narende05395811,,,False,45,0,en,Twitter for Android
,"RT @akshayalladi: I don’t blame any single entity for the Poonawalla episode- Union, states, Opposition, judiciary etc. All I can say is, i…",2021-05-01 11:16:54,1388452365758451715,madanabhat,,The Earth,True,134,0,en,Twitter for iPhone
,RT @SVOjha: @ByRakeshSimha I hear you. I live in Switzerland which has severely mismanaged Covid/vaccination but people back in India presu…,2021-05-01 11:16:54,1388452365678768129,Hichmalumnist,,,False,115,0,en,Twitter for Android
,"So instead of questioning what the basis of these assertions about political, not medical, conjecture might be, we’… https://t.co/ZLp7LxEQs5",2021-05-01 11:16:54,1388452365385220097,chavalamadlena,,,False,0,1,en,Twitter Web App
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:16:54,1388452363967418371,san12san,,,True,184,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:54,1388452363908747265,veenu_sehgal,,,True,3738,0,en,Twitter for Android
,"RT @Khairykj: As previously announced, @JKJAVMY is offering an opt-in choice for people who want to take the AstraZeneca vaccine. Bookings…",2021-05-01 11:16:54,1388452363837403141,zeemashah,,,True,1563,0,en,Twitter for iPhone
,"RT @Schandillia: From vaccine guru to vaccine bhikhari.

In two months flat.",2021-05-01 11:16:54,1388452363682213898,Thakur00221,,"Indiana, USA",False,909,0,en,Twitter for Android
,"RT @RanaMitra15: @KanganaTeam People r dying in streets 
so what?
...We have Kangana
People r dying due to lack of O2 
so what?
.. We have…",2021-05-01 11:16:54,1388452363443134467,rekhajain27,,"New Delhi, India",False,7,0,en,Twitter for Android
,RT @AlexBerenson: This week’s VAERS update also contains two reports of healthy teenagers who died after receiving the @pfizer vaccine - a…,2021-05-01 11:16:54,1388452362939998210,CT129,,Staffordshire,True,1826,0,en,Twitter for Android
,RT @Sanginamby: The PM has put the entire #VaccineShortage on the state Govt's head after centralising Vaccine distribution while there wer…,2021-05-01 11:16:54,1388452362633859075,Ameetdmello,,"Mumbai, India",False,75,0,en,Twitter Web App
,"RT @davidjthunder: Vaccine passports are 

1. unnecessary, 2. ineffective, and 3. unethical. 

In this 2 minute video, I explain why. https…",2021-05-01 11:16:54,1388452362600206341,Biedaboo,,,False,411,0,en,Twitter for iPad
,"@RaechyK @RoyalCaribbean How did you get on with customer services? I won too, yet am too young to get a vaccine 😭",2021-05-01 11:16:53,1388452361702711299,Scarecrowic,,England,False,0,0,en,Twitter for Android
,RT @drthomasisaac: India’s Covid fiasco is not merely a case of extraordinary bungling and incompetency but also of cronyism. Turning away…,2021-05-01 11:16:53,1388452361538916353,JosiJoseM,,,True,834,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:53,1388452361308307459,IpriyanshuS,,Mumbai,False,3738,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:53,1388452360704331779,por_ankit,,,False,3738,0,en,Twitter for Android
,RT @yoursurajnaik: Vaccine centers are closing in many places due to shortage of vaccine  but govt ordered to start vaccinating people of 1…,2021-05-01 11:16:53,1388452359928385543,A_manSays,,Fascism 😦,False,26,0,en,Twitter for Android
,RT @CBSThisMorning: The CDC now says more than 101 million Americans are fully vaccinated and the average daily #COVID19 case count is down…,2021-05-01 11:16:53,1388452359450284036,tbell1968,,Dallas,True,7,0,en,Twitter for Android
,Wont mention the politicians/Businessmen/journos creating doubts over taking the “BJP Vaccine” - prominent Bollywoo… https://t.co/1Oo40jHuwq,2021-05-01 11:16:53,1388452359378849792,IsolatedBandar,,"Bhagva grass, otherside ",False,0,0,en,Twitter for iPhone
,"RT @erika_pirzl: @tito_mboweni BBC journalist Anita McVey: 

""Sorry to interrupt you professor but multiple scientists say lockdowns have w…",2021-05-01 11:16:53,1388452359341232129,Trident432,,,False,1,0,en,Twitter Web App
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:16:53,1388452359303438336,lals131999,,,True,184,0,en,Twitter for Android
,RT @staceys5551: Funny how the people that are trying to buy fake vaccine cards so they can travel without getting the vaccine are the same…,2021-05-01 11:16:53,1388452359257341952,eileenbookstew,,,True,1474,0,en,Twitter Web App
,"RT @RajivRanjanRa16: 🔸Do 'Modi-Vaccine"" improve not the immunity of India against these lutyens viruses ?..😓

🔸the Vaccine that made a lot…",2021-05-01 11:16:53,1388452358896586755,AnnaramD,,"राजस्थान, हिन्दुस्तान ",True,60,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:53,1388452358401703941,irshuZ,,Dubai,True,3738,0,en,Twitter for Android
,RT @DrEricDing: US EXPORTING VACCINES NOW—The old Trump-era vaccine export restrictions are now gone under Biden WH. US will now export Pfi…,2021-05-01 11:16:53,1388452358082936833,IvyOwens7,,United Kingdom,False,265,0,en,Twitter Web App
,"RT @timesofindia: HC directs Centre to supply 490 MT of oxygen to Delhi by today, or face contempt

#COVID19 | Live Updates 👇
https://t.co/…",2021-05-01 11:16:52,1388452357894119424,pattnaiksatyas1,,"Bhubaneshwar, India",False,60,0,en,Twitter for Android
,"RT @INC_Television: Sh @RahulGandhi said ""Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image."" https://t.…",2021-05-01 11:16:52,1388452357810253826,anjilikkan,,India,True,107,0,en,Twitter for Android
,RT @drthomasisaac: India’s Covid fiasco is not merely a case of extraordinary bungling and incompetency but also of cronyism. Turning away…,2021-05-01 11:16:52,1388452355864109058,Ajay_Kumar2247,,India,False,868,0,en,Twitter for Android
,No better place to get my vaccine 💉 🦠 https://t.co/LlgdXy2taV,2021-05-01 11:16:52,1388452355805491202,A_Strode,,Liverpool,False,0,0,en,Twitter for iPhone
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:52,1388452354442219526,sjnizar123,,"Tamil Nadu, India",False,4160,0,en,Twitter for Android
,"RT @PinkNews: Elton John, It’s a Sin star Lydia West and more urge Britons to get the coronavirus jab https://t.co/WBYvLoC1WL",2021-05-01 11:16:52,1388452353884528642,andytrain,,"Hull, UK City of Culture",True,8,0,en,Twitter for iPhone
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:52,1388452353867608065,abhisunny1,,"up,delhi🇮🇳🌍at large ",False,4160,0,en,Twitter for Android
,"RT @kaajalActress: #Vaccine_enga_da_dei 

 #AndhBhakt 's now 😂😂😂 https://t.co/t35GyjEEME",2021-05-01 11:16:51,1388452349983682560,thebeniel,,"Tamil Nadu, India",False,172,0,en,Twitter for Android
,"RT @nikitaughts: I am 18+ and #Vaccine_enga_da_dei

😏 https://t.co/rD6oAKpOob",2021-05-01 11:16:51,1388452349648064513,ZubairSmart4,,,False,134,0,en,Twitter for Android
,"RT @wendywoo6089: No mention of any of the many very serious adverse reactions 

https://t.co/w6RAxLFaWs",2021-05-01 11:16:50,1388452349140738049,SaroshSher,,"Karachi, Pakistan",True,59,0,en,Twitter for Android
,"RT @IR0NSPIDEY: people my age in             me watching 
the usa getting the          my country 
Covid vaccine               vaccinate +6…",2021-05-01 11:16:50,1388452347752456192,kisamort,,🏳️‍🌈,True,22186,0,en,Twitter for Android
,"RT @ashwani_mahajan: Today he is speaking out, previously also he’s been working for the profits of pharma cos. If u see closely, he lobbie…",2021-05-01 11:16:50,1388452347320311808,Triyambkam1,,,False,84,0,en,Twitter for Android
,"RT @jmbenson1491: Tennessee Woman Left Paralyzed And Unable To Walk After Taking Pfizer Vaccine.

I may be a little hasty, but I think I'll…",2021-05-01 11:16:50,1388452346464804865,NickyMonreau,,Nederland,False,71,0,en,Twitter for Android
,"@MrSinha_ @adarpoonawalla Sir,until judical reforms come this will continue to happen.
https://t.co/asIteRb9sS",2021-05-01 11:16:50,1388452346179457029,Rightwinger0,,B for BHARAT,False,0,1,en,Twitter Web App
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:50,1388452345575399426,ManiMan76132017,,,True,4160,0,en,Twitter for Android
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:16:49,1388452344677814277,basant_bhoruka,,"Mumbai, India",True,256,0,en,Twitter for Android
,"RT @Shantanu_katre: @MrsGandhi We would done better even if the PM chair was empty. 

Modi not only did absolutely NOTHING but with Namaste…",2021-05-01 11:16:49,1388452344573145088,Iamshiyad,,India,False,40,0,en,Twitter for iPhone
,RT @BhaduriRajendra: Astra Zeneca vaccine is a completely commercial vaccine and does not have any govt grants from any country involved in…,2021-05-01 11:16:49,1388452343591493633,basu_smarajit,,,False,2,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:49,1388452343469862916,afrozahmad14,,Vaishali Bihar ,True,4160,0,en,Twitter for Android
,"RT @BegusaraiRjd: In BIHAR:-
👉No Vaccine,
👉No Planning,
👉No Administration,
👉No Governence, 
just because Bihar has an inactive CM and coun…",2021-05-01 11:16:49,1388452343373451267,Rjd_Bhagalpur,,"Bhagalpur, Bihar",False,24,0,en,Twitter for Android
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:16:49,1388452342358429697,Krishna47131193,,,False,253,0,en,Twitter Web App
,RT @Sharanyashettyy: @AndColorPockeT @oldschoolmonk Must be a tiny batch because it's all over the news that Karnataka won't start vaccinat…,2021-05-01 11:16:49,1388452342215811073,NitinSh02657621,,"roopmahal,prem gali...kholi no",False,1,0,en,Twitter for Android
,Any nation with the power to aid #India in this dire time of need by providing vaccine doses should do so. https://t.co/hfGyccpAU5,2021-05-01 11:16:49,1388452341620350976,michaelcdeibert,,"San Juan, Puerto Rico",True,0,1,en,Twitter Web App
,"RT @SavitaVantagodi: These two viruses are more deadlier than covid 19...

Carriers of these viruses are @BJP4India and bakths...

No vacci…",2021-05-01 11:16:48,1388452340290650113,Aldo24657860,,"Mumbai, India",False,53,0,en,Twitter for Android
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:16:48,1388452340118654978,kapilkholayadav,,"Haryana, India",True,253,0,en,Twitter for Android
,RT @atensnut: Imagine a vaccine so safe.... you have to be threatened to take it!!,2021-05-01 11:16:48,1388452338495639554,tillmantweets,,the great US of A,False,4160,0,en,Twitter for iPad
,"Updates:

 -We now have a dedicated team to answer all vaccine-related queries. 
-A team of mental health support d… https://t.co/10qvpLnFD0",2021-05-01 11:16:48,1388452337757298689,MounikaVadiyala,,"Hyderabad, India",False,0,0,en,Twitter for Mac
,@HerrLizzie I think you misunderstood. I was not writing off an entire state. I am just weary of people rejecting s… https://t.co/E8TJJ9EaKM,2021-05-01 11:16:48,1388452337493098498,docdebags,,New Hampshire,True,0,0,en,Twitter for iPad
,Don’t blame others for your own government’s incompetence. Does Bill Gates own any of Pfizer or Moderna’s mRNA vacc… https://t.co/yscvP6KMsK,2021-05-01 11:16:47,1388452336327004165,yongxiong2008,,yong.xiong@cnn.com,True,0,0,en,Twitter for iPhone
,RT @prasannakarthik: Does this also include journalists such as @SreenivasanJain who repeatedly gave platforms to anti-vaccine voices such…,2021-05-01 11:16:47,1388452336125681666,quiaMementoMori,,,False,106,0,en,Twitter for Android
,"RT @Adam_Stratford_: If you think lockdowns were pointless because the virus is harmless to the majority (i.e. the 99.9%), then by extensio…",2021-05-01 11:16:47,1388452335224037378,terrysunderlan1,,,False,80,0,en,Twitter Web App
,"RT @Manish_05Singh: Poonawalla flew to london hours before the ban on travel from India to U.K. came into effect. 

He is about to announce…",2021-05-01 11:16:47,1388452334355685385,capri8ight,,MH ,True,5,0,en,Twitter for Android
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:16:47,1388452333772689412,socraticsoul,,New Delhi,False,253,0,en,Twitter for iPhone
,"RT @jitengajaria: Vasooli 2.0?

Other states procured vaccines early.
Maharashtra CM woke up late.
He called Adar Poonawala.
Adar Poonawala…",2021-05-01 11:16:47,1388452333655261187,anarchytect_,,Akhand Bharat,True,238,0,en,Twitter for Android
,"RT @KanchanGupta: Any updates to this story? Something sounds wrong here.
Truck with over 2 lakh Covid-19 vaccine doses found abandoned by…",2021-05-01 11:16:46,1388452332292108288,Retentive18,,,False,148,0,en,Twitter for Android
,@clairlemon Idiotic statement from someone desperate to be both “conservative” &amp; mainstream. Bill Gates is on hundr… https://t.co/iasiLVJQgL,2021-05-01 11:16:46,1388452332120285184,JamesTScorpio1,,Earth,False,0,0,en,Twitter for iPhone
,@anand1subhash @BURNING_DEVIL @nishaDev1 @Ram_Guha @FT In past also vaccine were created in india. And given but di… https://t.co/IwbhAuAnK7,2021-05-01 11:16:46,1388452331381874700,hrithik_singh03,,Vadodara,True,0,1,en,Twitter Web App
,"RT @sallyKP: New VAERS report, 15 year old boy, in Colorado, died of a heart attack 2 days after Pfizer vaccine. No history of allergic rea…",2021-05-01 11:16:46,1388452329528119296,bigbluecrypto,,out of this world,False,343,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:46,1388452329167278085,Saifullahk12,,Indian Up,False,4160,0,en,Twitter for Android
,"RT @AgentSaffron: Poonawala gave interview to foreign press. They and their readers don't care about Indian local political nuances

They s…",2021-05-01 11:16:46,1388452329129615363,bhashighildiyal,,,False,17,0,en,Twitter Web App
,RT @Bongani20994708: @CyrilRamaphosa Why didn't you manufacture your own vaccine? This stupidity of always looking for a saviour elsewhere…,2021-05-01 11:16:45,1388452328391520256,mpotse20,,,False,1,0,en,Twitter for Android
,RT @TomiLahren: I don’t need your permission!!! https://t.co/klaEneWtaI,2021-05-01 11:16:45,1388452327695208448,BALLERINAMAY,,,True,173,0,en,Twitter for iPad
,RT @rupagulab: “This is unhealthy in a democracy. The vaccine certificates should be issued again without Modi’s picture.” Retired professo…,2021-05-01 11:16:45,1388452327116341252,sorabhsingh33,,,False,129,0,en,Twitter Web App
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:16:45,1388452326843633667,YashTri93158253,,,False,253,0,en,Twitter for Android
,@MoHFW_INDIA @MoHFW_GUJARAT @AmdavadAMC @Amc_Gujarat : Mighty impressed with the way vaccines are administered. Her… https://t.co/ne7cDcGlKL,2021-05-01 11:16:45,1388452324981366785,RushabhAcharya,,Ahmedabad,False,0,0,en,Twitter for Android
,"RT @pookleblinky: It's so fucking weird that like 60 years ago scientists were able to make a vaccine for measles, say ""it'll stop measles…",2021-05-01 11:16:44,1388452324247588869,ThisUncool,,,False,6021,0,en,Twitter for Android
,"RT @RMantri: India’s media, opposition parties and judiciary should be proud. They have succeeded in driving one of the most important vacc…",2021-05-01 11:16:44,1388452323593113602,sudhirbharadwaj,,Bangalore,True,105,0,en,Twitter for Android
,"RT @INCdilse: @thetimes @LangaMahesh Modi govt should immediately nationalise #SerumInstituteofIndia

And immediately order the 7 PSU vacci…",2021-05-01 11:16:44,1388452323404312579,Sirf_Siraj,,Dil mein rehta hun...,False,10,0,en,Twitter for Android
,"@banjari1 Well... ""Not my problem"". Sendiri jaga sendiri. The way they obtain the vaccine earlier than anyone in the country says alot.",2021-05-01 11:16:44,1388452322603278336,meforevermy,,,False,0,0,en,Twitter for Android
,RT @GidMK: Anti-vaccine activists during a global pandemic https://t.co/V2Qe1loRvx,2021-05-01 11:16:44,1388452321143791616,Academicienne2,,,False,2604,0,en,Twitter for iPad
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:16:44,1388452320501895168,kuldeept761,,,True,253,0,en,Twitter for Android
,RT @Forbes: A single dose of Pfizer’s Covid-19 vaccine may not be enough to protect against the new variants of Covid-19 now dominant in th…,2021-05-01 11:16:43,1388452319797338117,Starscream35,,Cybertron,False,97,0,en,Twitter Web App
,"RT @jitengajaria: Vasooli 2.0?

Other states procured vaccines early.
Maharashtra CM woke up late.
He called Adar Poonawala.
Adar Poonawala…",2021-05-01 11:16:43,1388452318413090816,BIREN565,,,False,238,0,en,Twitter for iPhone
,I’m still not taking the vaccine... my decision 😉,2021-05-01 11:16:43,1388452318362832900,PurrpleHart,,RP,False,0,0,en,Twitter for iPhone
,RT @drthomasisaac: India’s Covid fiasco is not merely a case of extraordinary bungling and incompetency but also of cronyism. Turning away…,2021-05-01 11:16:43,1388452318169899008,Indie_Dheeraj,,,False,869,0,en,Twitter Web App
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:16:43,1388452317708439555,mukeshmenon,,"नई दिल्ली, भारत",True,253,0,en,Twitter for Android
,"RT @respect65: A ""vaccine passport"" gives the state the power to jab you ad infinitum, new variants, new disease  etc.. Fight for the right…",2021-05-01 11:16:43,1388452317490388993,sharpfang,,Adelaide Australia,True,198,0,en,Twitter Web App
,RT @mafoikprajan: Whoever blamed @narendramodi govt for not allowing access to Pfizer vaccine into India in Jan 21 needs to see how this Co…,2021-05-01 11:16:43,1388452317171572738,SanthoshRaman6,,"Chennai, India",False,535,0,en,Twitter for Android
,RT @atensnut: Imagine a vaccine so safe.... you have to be threatened to take it!!,2021-05-01 11:16:43,1388452316106264579,SlaytonSr,,"Arizona, USA",False,4160,0,en,Twitter for iPhone
,Terrible optics.  I never thought India would be unraveling like this.  India's top vaccine producer forced to leav… https://t.co/Fi9RmwYMiw,2021-05-01 11:16:42,1388452315577917442,Tambi_Dude,,USA,False,2,3,en,Twitter Web App
,"RT @jitengajaria: Vasooli 2.0?

Other states procured vaccines early.
Maharashtra CM woke up late.
He called Adar Poonawala.
Adar Poonawala…",2021-05-01 11:16:42,1388452315342901251,coolfunnytshirt,,coolandfunnytshirts@gmail.com,False,238,0,en,Twitter for Android
,RT @ManMundra: What is the per day capacity of making Vaccines in India? Can we make 1 crore vaccine doses a day ??,2021-05-01 11:16:42,1388452314109779968,gauravtiwarirau,,Indore,True,223,0,en,Twitter for Android
,@RahulGandhi Shortage of vaccine dosen't mean there is no vaccine....offcource there is Shortage bcoz of large popu… https://t.co/XUac9mzP6o,2021-05-01 11:16:42,1388452313711333381,nisargandh,,"Pune, India",True,0,1,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:42,1388452312675352580,ashishthakurINC,,"Himachal Pradesh, India",True,4160,0,en,Twitter for Android
,RT @MeidasTouch: Raise your hand if you have received or plan or getting your second COVID vaccine shot ✋,2021-05-01 11:16:42,1388452312549625857,1SparkyOne,,,False,1150,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:16:42,1388452312436273154,b_abhijit,,,True,4160,0,en,Twitter for iPhone
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:16:42,1388452312402731014,akshaychandorka,,"Nagpur, India",False,256,0,en,Twitter for Android
,"RT @Subbu_06: Instead of ₹400 for all, why can't we have a vaccine pricing like this?

General : ₹2000
OBC : ₹50
SC : ₹0
ST : gets ₹200 for…",2021-05-01 11:16:41,1388452310980997121,iamkanar,,,False,42,0,en,Twitter for Android
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:16:41,1388452310787915781,madanabhat,,The Earth,True,256,0,en,Twitter for iPhone
,@SuzeMorrison “M4Y” is not considered a hotspot on the provincial website. Do you know if people 18+ living in that… https://t.co/Mtn3YJWS8E,2021-05-01 11:16:41,1388452310347657218,TTCelevators,,Toronto,False,0,0,en,Twitter for iPhone
